,sc_user,sc_repost,sc_time,repost_num,like_num,original_weibo
0,https://weibo.com/6583976665,肖战_bot：全世界的人都在爱你#肖战1005生日快乐#,10月5日 23:39,转发 803,892,0.0
1,https://weibo.com/suvern,-大庭叶藏：好浪漫哦………是来自远方的爱，@X玖少年团肖战DAYTOY 宝贝你看你有多招人爱,10月6日 17:27,转发 211,286,0.0
2,https://weibo.com/3942957384,顛倒夢想断橋地：是我今日最喜欢的礼物。静谧空灵 有美好的力量。,10月5日 23:37,转发 56,10,0.0
3,https://weibo.com/6466413970,肖洒问情度余年：好听～闭上眼睛感觉在银河漫游#肖战1005生日快乐#,10月5日 23:43,转发 44,9,0.0
4,https://weibo.com/5819401154,塔希提黎明：优美。,10月6日 00:09,转发 32,14,0.0
5,https://weibo.com/2845280233,溯溪Sean：#肖战1005生日快乐# 我才看到，真的好棒，全世界都有你的粉丝，肖战，你太棒了！,10月6日 00:25,转发 14,20,0.0
6,https://weibo.com/7287991748,请勿输出：太适合想着你睡觉时听啦#肖战# xz#肖战余生请多指教#,今天 01:00,转发,赞,0.0
7,https://weibo.com/5681951796,那个时候的我的哭泣：存档，是爱肖战的声音//@小六进进:海外的虾也都好棒呀，都为我们心中的那颗星星，那一束光点-肖战。谢谢你的出现，我们的小月亮，小飞侠愿意做漫天星星永远围绕着你。我们相互守护。,11月14日 00:55,转发,赞,0.0
8,https://weibo.com/1633906524,洛洛taotao：//@淘淘DAYTOY:转,11月11日 07:54,转发,赞,0.0
9,https://weibo.com/7422069418,白云99533：好美的音乐,11月9日 20:04,转发,赞,0.0
10,https://weibo.com/6258420939,想念肖肖的歆歆：//@战战怀里的猫1005:哇塞,11月9日 18:44,转发,赞,0.0
11,https://weibo.com/5881192860,战战怀里的猫1005：哇塞,11月9日 17:34,转发 1,赞,0.0
12,https://weibo.com/7316481210,有钱妈妈粉：全世界小飞侠的爱都汇聚在这里，因为这里有肖战#肖战1005生日快乐#,11月9日 15:44,转发,赞,0.0
13,https://weibo.com/2124423961,四只橘：有点儿想他,11月8日 23:21,转发,赞,0.0
14,https://weibo.com/5404054510,小赞1005不离不弃：转发微博,11月8日 22:45,转发,赞,0.0
15,https://weibo.com/2124423961,四只橘：找到今晚入睡听物了！,11月8日 22:31,转发,赞,0.0
16,https://weibo.com/2124423961,四只橘：在太空中漫步，拿着路上收获的玫瑰不急不慢地去往小王子的星球 又美又浪漫,11月8日 22:26,转发,赞,0.0
17,https://weibo.com/7271419722,想战哥的冰苏打：#肖战我喜欢你# @X玖少年团肖战DAYTOY,11月8日 22:09,转发,赞,0.0
18,https://weibo.com/5369983793,公元前的微笑：//@薛定谔的王毛毛:一首可以听见星星在天空闪耀的声音的优美的曲子，来自异国他乡的礼物…肖肖，希望你能听到。说来神奇，2020年，网络上处处是心碎，每当我觉得算了吧，接受吧，就总会有一些小温暖出现，好像冥冥之中有谁不希望我对世界失望。肖肖，世界很美，在现实中我们共勉，一起向前#肖战#,11月8日 21:32,转发,赞,0.0
19,https://weibo.com/5609262541,多汁的水蜜桃哇：@哈肌肉蜀黍,11月8日 21:28,转发,赞,0.0
20,https://weibo.com/5214070075,深深浅浅的脚印LH：无数光点//@夏落落的天涯2005:好美呀！希望你看得到。@X玖少年团肖战DAYTOY,11月8日 20:40,转发,赞,0.0
21,https://weibo.com/6816352008,倾城yang小鹿：//@娜样别致de温暖:海外虾虾真的好棒啊，爱无国界，全世界的虾虾们都一样那么爱你，祝肖战生日快乐，愿肖战平安喜乐，万事顺遂，顺顺利利，星途璀璨，天天开心，我们永远爱你@X玖少年团肖战DAYTOY,11月8日 19:13,转发,赞,0.0
22,https://weibo.com/6789756244,呆桃deSeanfly：肖战平安顺遂,11月8日 16:40,转发,1,0.0
23,https://weibo.com/5999134794,lnxrls：,11月8日 16:37,转发,赞,0.0
24,https://weibo.com/6423626477,初雪_SVNl：好美哦，希望你能看到@X玖少年团肖战DAYTOY //@童温婉DAYTOY:好多好多人爱你#肖战1005生日快乐# //@肖战_bot:全世界的人都在爱你#肖战1005生日快乐#,11月8日 16:07,转发,赞,0.0
25,https://weibo.com/6171005717,他的月牙：#肖战# 天涯虾虾共肖战,11月8日 15:27,转发,赞,0.0
26,https://weibo.com/5478880363,欧迪的意大利面：#肖战# #和肖战一起成为更好的自己#,11月8日 15:07,转发,赞,0.0
27,https://weibo.com/6324644265,玫瑰星球上的摘星甜心兔兔1005：转发微博,11月8日 14:40,转发,赞,0.0
28,https://weibo.com/2013657373,爱笑的天秤丫丫：快转微博,11月8日 14:35, , ,0.0
29,https://weibo.com/love56tony,葡萄园的小飞侠：转发微博,11月8日 14:28,转发,赞,0.0
30,https://weibo.com/7385484227,皮皮谋呀：绝了#肖战#,11月8日 14:19,转发,赞,0.0
31,https://weibo.com/7430954802,今天开始追星星：大家都超喜欢肖战啊,11月8日 14:18,转发 1,赞,0.0
32,https://weibo.com/6040329432,Yancy--biu：转发微博,11月8日 14:06,转发,赞,0.0
33,https://weibo.com/7317800051,peterpansiva：Repost,11月8日 14:06,转发,赞,0.0
34,https://weibo.com/3917891926,淘淘DAYTOY：转,11月8日 13:55,转发 1,赞,0.0
35,https://weibo.com/5030363775,心若向阳便是晴天xz：//@有钱呆桃的未然://@-大庭叶藏:好浪漫哦………是来自远方的爱，@X玖少年团肖战DAYTOY 宝贝你看你有多招人爱,11月8日 13:46,转发,赞,0.0
36,https://weibo.com/6138323690,初心不变sxl：转发微博,11月8日 13:45,转发,赞,0.0
37,https://weibo.com/7269098326,花枝绯色泼墨香687：“浩瀚星河间，有爱汇光点”,11月8日 13:32,转发,赞,0.0
38,https://weibo.com/6114986385,星星复复：安静舒缓，看漫天繁星闪亮,11月8日 13:32,转发,赞,0.0
39,https://weibo.com/2617437405,春寒料肖：be your knight，watch your dream,11月8日 13:26,转发,赞,0.0
40,https://weibo.com/6545657644,神宫金社：//@夏落落的天涯2005:好美呀！希望你看得到。@X玖少年团肖战DAYTOY,11月8日 13:24, , ,0.0
41,https://weibo.com/7207182235,呆桃赞赞棒O_o511：快转微博,11月8日 13:22, , ,0.0
42,https://weibo.com/anthea1005,Anthea安西亚：#肖战# 好美的曲子，好美的画面,11月8日 13:21,转发,赞,0.0
43,https://weibo.com/5893378913,阮家小流筝：肖战平安喜乐,11月8日 13:13,转发,赞,0.0
44,https://weibo.com/7318079617,君皆DAYTOY：快转微博,11月8日 13:10, , ,0.0
45,https://weibo.com/3829466146,中文_爱丽丝：转发微博,11月8日 13:10,转发,赞,0.0
46,https://weibo.com/6255924671,夏落落的天涯2005：好美呀！希望你看得到。@X玖少年团肖战DAYTOY,11月8日 13:09,转发 2,赞,0.0
47,https://weibo.com/5834195083,怪了奇了怪：好听,11月8日 12:55,转发,赞,0.0
48,https://weibo.com/6558636978,小虾虾2021：转发微博,11月5日 22:32,转发,赞,0.0
49,https://weibo.com/6314445691,Alisa08691DAYTOY：快转微博,11月4日 23:10, , ,0.0
50,https://weibo.com/2105272581,广寒宫的帅兔：#肖战1005生日快乐# //@肖战_bot:全世界的人都在爱你#肖战1005生日快乐#,11月4日 21:32,转发,赞,0.0
51,https://weibo.com/6403031973,落花问涯：我知道的好晚,11月3日 23:24,转发,赞,0.0
52,https://weibo.com/6403031973,落花问涯：快转微博,11月3日 23:23, , ,0.0
53,https://weibo.com/5810903179,瀚冰甜罐子：快转微博,11月3日 22:21, , ,0.0
54,https://weibo.com/7308264730,暖赞个啵z：//@肖战_bot:全世界的人都在爱你#肖战1005生日快乐#,11月3日 21:06, , ,0.0
55,https://weibo.com/7382179346,木槿荼靡_：快转微博,11月2日 12:20, , ,0.0
56,https://weibo.com/3408034332,梦里青山独归远：,11月2日 12:11,转发,赞,0.0
57,https://weibo.com/6868397311,Azad肖窈：快转微博,11月2日 01:51, , ,0.0
58,https://weibo.com/7316669076,琼瑶伊人：即使我们不在同一片星空下，但我们都爱着同一个人好好听啊啊啊啊,11月2日 01:49,转发,1,0.0
59,https://weibo.com/6167868165,苏墨清绿：爱//@肖战_bot:全世界的人都在爱你#肖战1005生日快乐#,11月1日 23:13,转发,赞,0.0
60,https://weibo.com/6983063260,雩风会飞的兔子：#肖战我喜欢你# #肖战平安喜乐#  当星星点点的光慢慢汇聚，越来越多，终将成为浩瀚的星系,11月1日 22:50,转发,赞,0.0
61,https://weibo.com/5734473382,一只肖小赞DAYTOY：#肖战余生请多指教# xz #肖战顾魏#肖战平安喜乐❤ 顺顺利利💫天天开心和肖战一起传递正能量 💫 @X玖少年团肖战DAYTOY,11月1日 20:21,转发,赞,0.0
62,https://weibo.com/6493058324,白清清子：转发微博,11月1日 19:18,转发,赞,0.0
63,https://weibo.com/6860449135,愿肖安兰：转发微博,11月1日 15:30,转发,赞,0.0
64,https://weibo.com/6017057614,鹤见希子：哥哥,10月31日 21:49,转发,赞,0.0
65,https://weibo.com/2212998893,冰苏打2011：快转微博,10月31日 21:40, , ,0.0
66,https://weibo.com/5231151215,fun易心：快转微博,10月31日 19:41, , ,0.0
67,https://weibo.com/3050486477,看剧停不下来的董小姐：好好听啊,10月31日 19:21,转发,赞,0.0
68,https://weibo.com/5881989413,等风吹过境：好棒啊大家，肖战星途璀璨，顺顺利利,10月31日 16:53,转发,赞,0.0
69,https://weibo.com/5484532930,淮初-：转发微博,10月31日 12:26,转发,赞,0.0
70,https://weibo.com/5999959888,EXO啊2333：快转微博,10月31日 12:05, , ,0.0
71,https://weibo.com/6075993374,涂壁continued：太美了！,10月31日 10:54,转发,赞,0.0
72,https://weibo.com/6715238173,我是卜卜卜萝吖：快转微博,10月31日 00:36, , ,0.0
73,https://weibo.com/liuyuansnow,liuyuansnow：好棒呀,10月31日 00:36,转发,赞,0.0
74,https://weibo.com/7440433783,小兔子Sean9426：转发微博,10月31日 00:34,转发,赞,0.0
75,https://weibo.com/5419101639,银河喑哑：好有心！！,10月31日 00:33,转发,赞,0.0
76,https://weibo.com/5419101639,银河喑哑：这个音乐好舒服,10月31日 00:33,转发,赞,0.0
77,https://weibo.com/6721745077,彗星一校：睡前听一遍,10月30日 23:11,转发,赞,0.0
78,https://weibo.com/6490341390,啵赞岛屿：牛逼,10月30日 22:42,转发,赞,0.0
79,https://weibo.com/7427536117,xboyoo_：好好听,10月30日 22:33,转发,赞,0.0
80,https://weibo.com/6663767085,邮一曲星光：快转微博,10月30日 20:09, , ,0.0
81,https://weibo.com/5760688553,九忘尘_：转发微博,10月30日 16:31,转发,赞,0.0
82,https://weibo.com/1250506444,吃瓜嗑瓜子打瓜娃子：//@-大庭叶藏:好浪漫哦………是来自远方的爱，@X玖少年团肖战DAYTOY 宝贝你看你有多招人爱,10月30日 13:15,转发,赞,0.0
83,https://weibo.com/3927343664,筷子队长：想把最好的给你   竟然到今天夜里才发现这个听到 脑子里关于你的一帧帧画面穿梭而过，呜呜呜呜呜呜呜我又感动得落泪了 喜欢肖战真的是件好幸福的事@X玖少年团肖战DAYTOY  //@肖战_bot:全世界的人都在爱你#肖战1005生日快乐#,10月30日 00:20,转发,赞,0.0
84,https://weibo.com/5642757649,_可爱的童话：//@小酥兔auspicious:可以听见星星在天空闪耀的声音#肖战1005生日快乐#,10月29日 23:56,转发,赞,0.0
85,https://weibo.com/6077588857,豆浆没有巧克力ha：✨✨🌙,10月29日 21:05,转发,赞,0.0
86,https://weibo.com/7217015645,这个小朋友超腻害的：转发微博,10月29日 20:56,转发,赞,0.0
87,https://weibo.com/7419243075,人间里想20999：快转微博,10月29日 19:32, , ,0.0
88,https://weibo.com/6478542083,素面朝天的胖子：才看到 好珍贵的礼物,10月29日 15:32,转发,赞,0.0
89,https://weibo.com/6320843103,戳猹德哈丁：快转微博,10月29日 00:41, , ,0.0
90,https://weibo.com/6346286863,·蘸点儿糖吧·：转发微博,10月28日 23:31,转发,赞,0.0
91,https://weibo.com/1954486255,Rosaalily：,10月28日 20:29,转发,赞,0.0
92,https://weibo.com/3295550312,啊米米吖：快转微博,10月28日 10:11, , ,0.0
93,https://weibo.com/7464677196,小可爱3岁啦：快转微博,10月27日 19:26, , ,0.0
94,https://weibo.com/6558636978,小虾虾2021：转发微博,10月27日 19:13,转发,赞,0.0
95,https://weibo.com/3302816285,哈哈哈89：,10月27日 18:37,转发,赞,0.0
96,https://weibo.com/6582158642,清翊少禹：转发微博,10月26日 12:18,转发,赞,0.0
97,https://weibo.com/5323086605,江南06381：战哥生日歌，拉丁美洲粉丝制作,10月26日 06:52,转发,赞,0.0
98,https://weibo.com/6029144101,住在大菠萝里的甜甜：快转微博,10月26日 02:52, , ,0.0
99,https://weibo.com/5983118351,海绵宝宝的基围虾：🐴一个  原来这么多人爱他,10月25日 23:51,转发,赞,0.0
100,https://weibo.com/6490353364,我大中华好：快转微博,10月25日 23:06, , ,0.0
101,https://weibo.com/7366193970,轻染秋夜月故明：天上的星星真的会说话,10月25日 18:31,转发,赞,0.0
102,https://weibo.com/6462892103,runrunanan：空灵纯净，海外虾虾的祝福，#肖战#  快乐健康顺利呀！@X玖少年团肖战DAYTOY,10月25日 00:25,转发,赞,0.0
103,https://weibo.com/2556025254,小玩火：真好,10月25日 00:18,转发,赞,0.0
104,https://weibo.com/5984311410,私语的森林：✨✨,10月25日 00:13,转发,赞,0.0
105,https://weibo.com/7382427250,战士60093：快转微博,10月24日 23:31, , ,0.0
106,https://weibo.com/6983664811,izhan971：好棒！#肖战#,10月24日 18:51,转发,赞,0.0
107,https://weibo.com/7424245582,万物生Lucky：好听,10月24日 15:06,转发,赞,0.0
108,https://weibo.com/7356424402,坚果儿MM：#肖战# 好温柔,10月24日 10:20,转发,赞,0.0
109,https://weibo.com/7282005234,陈情有阿令：快转微博,10月24日 09:27, , ,0.0
110,https://weibo.com/7190498186,木晹_：转发微博,10月24日 08:37,转发,赞,0.0
111,https://weibo.com/2641563147,那年仲夏之月：转发微博,10月24日 02:41,转发,赞,0.0
112,https://weibo.com/5679664316,有钱呆桃的未然：//@-大庭叶藏:好浪漫哦………是来自远方的爱，@X玖少年团肖战DAYTOY 宝贝你看你有多招人爱,10月23日 20:14,转发 1,赞,0.0
113,https://weibo.com/6589070880,Skip-A-Beat：天上的星星会说话⭐,10月23日 19:50,转发,赞,0.0
114,https://weibo.com/6903730227,稳稳的幸福-198707：听完后感觉心很静，真像是在美丽的夜空下独舞的精灵,10月23日 19:35,转发,赞,0.0
115,https://weibo.com/7422394218,茶山小葵：好听好美,10月23日 18:54,转发,赞,0.0
116,https://weibo.com/5735157117,肖战影音会官微：感谢@百威啤酒 的生日祝福！祝@X玖少年团肖战DAYTOY 生日快乐，干一杯！#肖战1005生日快乐#,10月5日 22:06,转发 5712,29007,1.0
117,https://weibo.com/3873782024,肖战网宣官微：肖战超话 #肖战1005生日快乐#感谢@百威啤酒 的祝福，点燃炙热，唤醒自我。来日可期，一起做最“耀”的自己！,10月5日 22:05,转发 4494,5346,1.0
118,https://weibo.com/3736415701,1005号虾虾能量客栈：#肖战1005生日快乐# 感谢@百威啤酒 的祝福， 愿每一个怀抱赤诚之心的你，可以永葆初心@X玖少年团肖战DAYTOY  ,10月5日 22:07,转发 1446,4091,1.0
119,https://weibo.com/6326380281,颓废烤肉：#肖战1005生日快乐#,10月5日 22:06,转发 757,117,1.0
120,https://weibo.com/morningglory1005,MorningGlory_肖战资源博：#肖战1005生日快乐# 谢谢@百威啤酒 的祝福！29岁的肖战，继续做最真实最闪耀的自己吧！,10月5日 22:05,转发 630,490,1.0
121,https://weibo.com/5809913431,西莫DAYTOY：谢谢百威的祝福 肖战生日快乐！！#肖战1005生日快乐#,10月5日 22:06,转发 483,891,1.0
122,https://weibo.com/5743911134,秃噜皮皮酱：#肖战代言百威魄斯# 感谢祝福♥️愿你不曾单枪匹马征战四方，期待遇见更好的你，29岁的肖战你好#肖战1005生日快乐#,10月5日 22:05,转发 428,163,1.0
123,https://weibo.com/5118223590,兔毛栽培队：#肖战1005生日快乐# 感谢@百威啤酒 对@X玖少年团肖战DAYTOY 的祝福！赤诚、炙热，做最真实最闪耀的自己！,10月5日 22:08,转发 366,2111,1.0
124,https://weibo.com/pinganxileaa,呆桃燚：#肖战代言百威魄斯# 热血少年，真我至上。百威魄斯，燃爆味蕾！感谢百威的祝福！（也谢谢百威拍出那么多好看的图和视频～～）祝百威越来越好！肖战帅哥生日快乐！！,10月5日 22:05,转发 318,217,1.0
125,https://weibo.com/6583976665,肖战_bot：永不褪色#肖战1005生日快乐#,10月5日 22:05,转发 310,443,1.0
126,https://weibo.com/7389387339,别揪我的兔耳朵nn：快转微博,11分钟前, , ,1.0
127,https://weibo.com/5448025741,完美人生博肖：快转微博,今天 19:22, , ,1.0
128,https://weibo.com/7297774343,喜欢看大海201992：好喜欢,今天 15:48,转发,1,1.0
129,https://weibo.com/7405072917,萧月0510：快转微博,今天 10:48, , ,1.0
130,https://weibo.com/7343770373,Judy为战而来：快转微博,今天 04:35, , ,1.0
131,https://weibo.com/7312441081,余生追光者：快转微博,11月15日 22:51, , ,1.0
132,https://weibo.com/2680670921,哎呦熊抱：转发微博,11月15日 15:18,转发,赞,1.0
133,https://weibo.com/7469212689,用户7469212689：快转微博,11月15日 13:06, , ,1.0
134,https://weibo.com/6580419809,橘诺居居：快转微博,11月15日 13:02, , ,1.0
135,https://weibo.com/6613048734,我就是那只虾啊：转发微博,11月15日 12:16,转发,赞,1.0
136,https://weibo.com/7308086921,八九不离十199408：快转微博,11月15日 11:53, , ,1.0
137,https://weibo.com/6124480443,你是悄悄吖：转发微博,11月15日 10:45,转发,赞,1.0
138,https://weibo.com/6363896853,战战眼中的星空：快转微博,11月15日 08:25, , ,1.0
139,https://weibo.com/5878877752,一只沙漠兔子：快转微博,11月15日 08:11, , ,1.0
140,https://weibo.com/7405072917,萧月0510：快转微博,11月15日 08:00, , ,1.0
141,https://weibo.com/7322653713,LM05231：转发微博,11月14日 23:35,转发,赞,1.0
142,https://weibo.com/6037823805,远方素笺：快转微博,11月14日 23:23, , ,1.0
143,https://weibo.com/1410015107,王的AKperi：双十一的两箱魄斯收到了，谢谢百威的抱枕以及3瓶魄斯的赠品！不过问题来了，小耀瓶很好看，手感又好，喝完酒的空瓶怎么办，扔掉真感觉可惜啊。ME3就没这个烦恼,11月14日 23:02,转发,赞,1.0
144,https://weibo.com/7512050641,夜无言21：转发微博,11月14日 21:08,转发,赞,1.0
145,https://weibo.com/6395512277,三叶小肥虾：转发微博,11月14日 21:05,转发,赞,1.0
146,https://weibo.com/6738521935,小赞哥哥的一名小迷妹：,11月14日 19:07,转发,赞,1.0
147,https://weibo.com/5646615570,肖媛宝宝888：快转微博,11月14日 18:01, , ,1.0
148,https://weibo.com/7279693369,Lisa人间芭比Lisa：快转微博,11月14日 17:09, , ,1.0
149,https://weibo.com/6384292146,Dreamy0810：快转微博,11月14日 16:53, , ,1.0
150,https://weibo.com/6662705552,肖兔叽爱萝卜：快转微博,11月14日 11:43, , ,1.0
151,https://weibo.com/2770715340,Ivy-Lee428：快转微博,11月14日 11:19, , ,1.0
152,https://weibo.com/7509071938,天高云淡2020202010：转发微博,11月14日 11:01,转发,赞,1.0
153,https://weibo.com/5259288177,时遇醉倾城色：转发微博,11月14日 09:55,转发,赞,1.0
154,https://weibo.com/6485265560,柠檬少女的薄荷味：转发微博,11月14日 08:36,转发,赞,1.0
155,https://weibo.com/6203465237,YJ范：我想我应该不会因为一个人爱上喝百威吧,11月14日 07:07,转发,赞,1.0
156,https://weibo.com/7406655206,plallypla：快转微博,11月14日 05:29, , ,1.0
157,https://weibo.com/7405072917,萧月0510：快转微博,11月14日 00:01, , ,1.0
158,https://weibo.com/6067568280,大爱酱酱：快转微博,11月13日 23:49, , ,1.0
159,https://weibo.com/6782343805,肖琪茹：转发微博,11月13日 23:26,转发,赞,1.0
160,https://weibo.com/1740842252,肖战爱你的bingbing：快转微博,11月13日 23:20, , ,1.0
161,https://weibo.com/5253204361,淡墨痕染：快转微博,11月13日 22:58, , ,1.0
162,https://weibo.com/6645268013,有钱哥哥是人间理想啊520：快转微博,11月13日 22:31, , ,1.0
163,https://weibo.com/6604608814,不如摘颗小星星：快转微博,11月13日 22:20, , ,1.0
164,https://weibo.com/7261569937,MUKmao：快转微博,11月13日 22:05, , ,1.0
165,https://weibo.com/5371156878,黄洁0708：快转微博,11月13日 21:23, , ,1.0
166,https://weibo.com/7368015260,赞赞放手一搏：百威就是要你红。永远都记得，在肖战最难的时候，百威的这句广告词。,11月13日 21:15,转发,赞,1.0
167,https://weibo.com/7481110071,Lamgamdaan：快转微博,11月13日 20:38, , ,1.0
168,https://weibo.com/5715624226,烤鸭一点都不好吃：//@肖战网宣官微:肖战超话 #肖战1005生日快乐#感谢@百威啤酒 的祝福，点燃炙热，唤醒自我。来日可期，一起做最“耀”的自己！,11月13日 19:11,转发,赞,1.0
169,https://weibo.com/5715624226,烤鸭一点都不好吃：//@肖战影音会官微:感谢@百威啤酒 的生日祝福！祝@X玖少年团肖战DAYTOY 生日快乐，干一杯！#肖战1005生日快乐#,11月13日 19:11,转发,赞,1.0
170,https://weibo.com/7271695105,沈肆白：转发微博,11月13日 17:45,转发,赞,1.0
171,https://weibo.com/7514120083,万里千山终相逢：#百威me3代言人肖战#,11月13日 16:28,转发,赞,1.0
172,https://weibo.com/7489778100,战家狗崽崽：转发微博,11月13日 16:23,转发,赞,1.0
173,https://weibo.com/7509043570,苏怜娜2020：快转微博,11月13日 16:13, , ,1.0
174,https://weibo.com/6788529190,美孕佳孕妇装：转发微博,11月13日 09:44,转发,赞,1.0
175,https://weibo.com/7405072917,萧月0510：快转微博,11月13日 09:18, , ,1.0
176,https://weibo.com/5583182048,肖兔宝DAYTOY：转发微博,11月13日 09:02,转发,赞,1.0
177,https://weibo.com/7435556666,"Anjo005：It's a bit too early for a beer, but today is Friday, so it's going to be perfect evening tonight 👌🍻❤️肖战超话@X玖少年团肖战DAYTOY @肖战工作室",11月13日 08:19,转发,赞,1.0
178,https://weibo.com/7029480908,芜茗轶：快转微博,11月13日 07:00, , ,1.0
179,https://weibo.com/7429454995,xz未来可期呀：#肖战# 天啊  这几天实习  我都错过了什么@X玖少年团肖战DAYTOY 突然想起来  我还断签了一天,11月13日 00:06,转发,赞,1.0
180,https://weibo.com/6139282535,lyf易凡峰瞬：支持肖战代言，百威值得信赖,11月12日 23:42,转发,赞,1.0
181,https://weibo.com/7135457104,飞起的蝈蝈儿：,11月12日 22:22,转发,赞,1.0
182,https://weibo.com/5692555340,陈晓娟昧：转发微博,11月12日 22:11,转发,赞,1.0
183,https://weibo.com/7370530013,Thuy铁u跳河哦：❤❤,11月12日 21:44,转发,赞,1.0
184,https://weibo.com/7405072917,萧月0510：快转微博,11月12日 21:27, , ,1.0
185,https://weibo.com/1761973024,甜心口袋_SHY：#肖战我喜欢你# #肖战代言百威魄斯# 保持赤诚，永葆初心，支持肖战，支持百威～@X玖少年团肖战DAYTOY,11月12日 19:38,转发,赞,1.0
186,https://weibo.com/6165811289,愿为若翊比星驰：转发微博,11月12日 19:25,转发,赞,1.0
187,https://weibo.com/7353571153,顺利顺意188：转发微博,11月12日 19:00,转发,赞,1.0
188,https://weibo.com/6478705161,呆兔子不爱吃茄子：存,11月12日 19:00,转发,赞,1.0
189,https://weibo.com/6452704511,Luckystar战战：快转微博,11月12日 11:59, , ,1.0
190,https://weibo.com/5854872896,夜里天花板总有段戏：天生就耀 永不褪色#ME3真的很迷# #肖战代言百威魄斯#,11月12日 11:52,转发,赞,1.0
191,https://weibo.com/7425684725,迷魂猫_：你是我明目张胆的偏袒，也是我众所周知的私心，三生有幸遇到你！@X玖少年团肖战DAYTOY❤,11月12日 10:24,转发,赞,1.0
192,https://weibo.com/5620209366,徒留一帘幽夢70：转发微博,11月12日 10:20,转发,赞,1.0
193,https://weibo.com/6572609541,与语人无二三：转发微博,11月12日 08:08,转发,赞,1.0
194,https://weibo.com/7398610560,姐妹侠：#肖战百威魄斯代言人# #百威ME3代言人肖战# //@肖战网宣官微:#肖战[超话]# #肖战1005生日快乐#感谢@百威啤酒 的祝福，点燃炙热，唤醒自我。来日可期，一起做最“耀”的自己！,11月12日 07:25,转发,赞,1.0
195,https://weibo.com/6596703977,久伴不朽XZ：转发微博,11月12日 07:03,转发,赞,1.0
196,https://weibo.com/6036004367,小金今晚眼药水：转发微博,11月11日 23:38,转发,赞,1.0
197,https://weibo.com/6605253035,肖老板嘛li：转发微博,11月11日 23:29,转发,赞,1.0
198,https://weibo.com/6325830771,小呀小呀小兜兜：快转微博,11月11日 23:22, , ,1.0
199,https://weibo.com/7312441081,余生追光者：快转微博,11月11日 20:57, , ,1.0
200,https://weibo.com/7431620699,悦我心520：转发微博,11月11日 19:08,转发,1,1.0
201,https://weibo.com/6575340125,梦幻褶边：：#肖战1005生日快乐# 感谢@百威啤酒 的祝福， 愿每一个怀抱赤诚之心的你，可以永葆初心@X玖少年团肖战DAYTOY,11月11日 18:11,转发,赞,1.0
202,https://weibo.com/6385387808,陶陶陶陶陶陶陶子翊：转发微博,11月11日 14:27,转发,赞,1.0
203,https://weibo.com/7311189457,夏冰03：快转微博,11月11日 12:37, , ,1.0
204,https://weibo.com/6448878489,战战的柠凉沐：转发微博,11月11日 12:34,转发,赞,1.0
205,https://weibo.com/7421757350,坚果XZXz：转发微博,11月11日 12:16,转发,赞,1.0
206,https://weibo.com/7405072917,萧月0510：快转微博,11月11日 11:16, , ,1.0
207,https://weibo.com/2053395863,午时出岫：突然收到来自百威的包裹，是3瓶百威魄斯小耀瓶吓到我赶紧去问客服，不是周边没有了用小耀瓶代替了吧主要是周边是孝敬老妈的，我也早就向老妈汇报过了，哦，原来周边还有的。这3瓶是额外送的，也太贴心啦。谢谢,11月11日 10:01,转发 1,赞,1.0
208,https://weibo.com/6638451442,愚人戈多：转发微博,11月11日 09:53,转发,赞,1.0
209,https://weibo.com/3980132652,Yizhan为生活而战加油：转发微博,11月10日 23:54,转发,赞,1.0
210,https://weibo.com/7418804048,桃桃罐子贝：还是好看的魄斯！,11月10日 23:22,转发,赞,1.0
211,https://weibo.com/7247956923,杜绝战争zgv5：支持百威 支持战哥代言,11月10日 22:11,转发,赞,1.0
212,https://weibo.com/2483997805,月满诗轩花满楼：百威啤酒，不错的选择,11月10日 21:10,转发,赞,1.0
213,https://weibo.com/3196770432,天蝎座雪人：转发微博,11月10日 20:23,转发,赞,1.0
214,https://weibo.com/7314468221,Eainder：Repost,11月10日 20:03,转发,赞,1.0
215,https://weibo.com/6100700638,温倪菩：快转微博,11月10日 19:57, , ,1.0
216,https://weibo.com/5707340999,漫珠珠：快转微博,11月10日 19:50, , ,1.0
217,https://weibo.com/7019203555,赞比兔兔子XZ：转发微博,11月10日 18:31,转发,赞,1.0
218,https://weibo.com/5908300481,灵犀200110：转发微博,11月10日 14:05,转发,赞,1.0
219,https://weibo.com/5679250825,爱肖爽的微微百合：转发微博,11月10日 13:33,转发,赞,1.0
220,https://weibo.com/7355545841,Adeline-DAYTOY：转发微博,11月10日 13:11,转发,赞,1.0
221,https://weibo.com/5617391023,用户5617391023：转发微博,11月10日 12:47,转发,赞,1.0
222,https://weibo.com/7132551913,裴裴爱战战：#肖战代言百威魄斯#,11月10日 06:34,转发,1,1.0
223,https://weibo.com/7264879397,777654jkhl：650,11月10日 01:56,转发,赞,1.0
224,https://weibo.com/7405072917,萧月0510：快转微博,11月10日 00:25, , ,1.0
225,https://weibo.com/7371993639,霏霏细雨小姐姐：转发微博,11月9日 20:49,转发,赞,1.0
